go_id	go_term	go_domain	size	genes
GO:0005938	cell cortex	cellular_component	22	281040|281160|281478|281574|281753|281935|282010|282705|282857|317655|338049|507401|511528|511612|514706|522980|532851|539003|539124|617274|767833|100126272
GO:0005942	phosphatidylinositol 3-kinase complex	cellular_component	6	282306|282307|282308|286865|527278|533202
GO:0005943	phosphatidylinositol 3-kinase complex, class IA	cellular_component	2	282306|282307
GO:0005945	6-phosphofructokinase complex	cellular_component	2	506544|508683
GO:0005947	mitochondrial alpha-ketoglutarate dehydrogenase complex	cellular_component	1	505005
GO:0005952	cAMP-dependent protein kinase complex	cellular_component	3	282463|518399|615074
GO:0005953	CAAX-protein geranylgeranyltransferase complex	cellular_component	2	281169|509322
GO:0005955	calcineurin complex	cellular_component	1	286852
GO:0005956	protein kinase CK2 complex	cellular_component	1	539235
GO:0005960	glycine cleavage complex	cellular_component	1	317723
GO:0005964	phosphorylase kinase complex	cellular_component	1	512670
GO:0005965	protein farnesyltransferase complex	cellular_component	2	281169|327686
GO:0005968	Rab-protein geranylgeranyltransferase complex	cellular_component	2	516619|533276
GO:0005975	carbohydrate metabolic process	biological_process	195	280682|280798|280808|280817|280829|280910|280943|280991|281141|281151|281175|281177|281181|281206|281220|281230|281235|281240|281274|281275|281306|281349|281377|281444|281543|281778|281780|281781|281838|281865|281894|281909|281962|282121|282241|282272|282276|282304|282306|282318|282352|282645|282705|282853|282854|282855|282865|286764|286812|286869|287019|327664|327669|338067|338077|338471|360195|369023|404129|404148|404164|404167|404185|407109|407183|407222|407225|407768|444860|493638|493992|497030|504468|504781|504790|504813|504948|505124|505472|505554|505560|505968|505987|506184|506223|506544|506551|506903|507188|507345|507476|507597|507815|508132|508383|508591|508683|508713|508782|508954|509305|509394|509519|509522|509745|510682|510684|510978|511135|511862|511961|512373|512670|513453|513483|513586|514066|514346|514428|515067|515146|515263|515266|515397|515563|515723|515771|515935|516175|518158|518601|519328|521401|522909|522919|523154|523737|524503|525042|526937|527943|528100|529186|529660|529958|530101|530855|532231|532459|532726|532797|533096|533357|533785|534097|534231|534402|534558|534599|535182|536810|537087|537188|537812|538173|538602|538710|538731|538829|539417|539466|539978|540303|540413|540959|613571|613610|613972|614334|614471|614538|614717|615007|615106|616031|616120|616676|617564|618055|618607|618664|768225|782956|786335|100337328
GO:0005976	polysaccharide metabolic process	biological_process	25	280798|280991|281220|281909|282318|282645|327664|493638|505472|505560|505968|511961|512670|514428|515723|516175|532726|534402|537812|538602|538710|538829|539466|768225|786335
GO:0005977	glycogen metabolic process	biological_process	20	280798|280991|282318|327664|493638|505472|505560|505968|511961|512670|514428|515723|516175|532726|534402|538710|538829|539466|768225|786335
GO:0005978	glycogen biosynthetic process	biological_process	9	280991|493638|505968|511961|512670|534402|539466|768225|786335
GO:0005979	regulation of glycogen biosynthetic process	biological_process	3	280903|281239|281240
GO:0005980	glycogen catabolic process	biological_process	2	280798|538710
GO:0005981	regulation of glycogen catabolic process	biological_process	1	514428
GO:0005984	disaccharide metabolic process	biological_process	2	281781|281894
GO:0005988	lactose metabolic process	biological_process	2	281781|281894
GO:0005989	lactose biosynthetic process	biological_process	2	281781|281894
GO:0005996	monosaccharide metabolic process	biological_process	51	280808|280817|280829|280910|280943|280991|281181|281240|281444|281543|281781|282272|282304|282306|282855|282865|286812|287019|338471|369023|404185|407109|407183|504813|504948|506223|508954|509522|510978|513483|514066|514346|515146|515266|522909|523154|525042|526937|528100|530855|532231|534402|537188|538710|540959|613571|613610|613972|616676|617564|618607
GO:0005997	xylulose metabolic process	biological_process	2	515146|526937
GO:0006000	fructose metabolic process	biological_process	4	282304|287019|407183|508954
GO:0006002	fructose 6-phosphate metabolic process	biological_process	3	506544|508683|513483
GO:0006003	fructose 2,6-bisphosphate metabolic process	biological_process	3	282304|287019|407183
GO:0006004	fucose metabolic process	biological_process	2	509522|613571
GO:0006006	glucose metabolic process	biological_process	33	280808|280829|280943|280991|281181|281240|281444|281543|282306|282855|282865|338471|369023|404185|407109|504813|504948|506223|513483|514066|514346|515266|522909|525042|526937|528100|532231|534402|538710|540959|613610|613972|616676
GO:0006011	UDP-glucose metabolic process	biological_process	1	281565
GO:0006012	galactose metabolic process	biological_process	5	281781|523154|530855|534402|616676
GO:0006013	mannose metabolic process	biological_process	2	282272|510978
GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	biological_process	1	781227
GO:0006020	inositol metabolic process	biological_process	5	281865|508591|509394|510684|532797
GO:0006021	inositol biosynthetic process	biological_process	3	281865|509394|532797
GO:0006022	aminoglycan metabolic process	biological_process	27	280733|280760|281151|281195|281220|281251|281838|281962|282089|282305|282645|286838|286869|404179|493989|504468|504781|508355|508356|512444|513700|514028|515397|532797|534787|538602|613734
GO:0006023	aminoglycan biosynthetic process	biological_process	10	281151|281195|281220|281251|286838|493989|514028|515397|538602|613734
GO:0006024	glycosaminoglycan biosynthetic process	biological_process	10	281151|281195|281220|281251|286838|493989|514028|515397|538602|613734
GO:0006026	aminoglycan catabolic process	biological_process	9	281838|281962|282089|282305|282645|286869|404179|504781|515397
GO:0006027	glycosaminoglycan catabolic process	biological_process	5	281838|282089|282305|404179|515397
GO:0006029	proteoglycan metabolic process	biological_process	8	281151|281195|281230|286838|407142|493989|514028|518114
GO:0006030	chitin metabolic process	biological_process	4	281962|282645|286869|504781
GO:0006032	chitin catabolic process	biological_process	4	281962|282645|286869|504781
GO:0006040	amino sugar metabolic process	biological_process	14	281151|281962|282645|286869|504781|507597|508132|508383|516214|521401|522919|530101|537812|100336710
GO:0006041	glucosamine metabolic process	biological_process	1	522919
GO:0006043	glucosamine catabolic process	biological_process	1	522919
GO:0006044	N-acetylglucosamine metabolic process	biological_process	5	281151|508132|508383|521401|522919
GO:0006047	UDP-N-acetylglucosamine metabolic process	biological_process	2	530101|537812
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	biological_process	1	530101
GO:0006054	N-acetylneuraminate metabolic process	biological_process	5	507597|508132|516214|521401|100336710
GO:0006059	hexitol metabolic process	biological_process	1	508954
GO:0006060	sorbitol metabolic process	biological_process	1	508954
GO:0006062	sorbitol catabolic process	biological_process	1	508954
GO:0006063	uronic acid metabolic process	biological_process	2	537188|618607
GO:0006064	glucuronate catabolic process	biological_process	1	618607
GO:0006065	UDP-glucuronate biosynthetic process	biological_process	1	281564
GO:0006066	alcohol metabolic process	biological_process	85	280722|280815|280824|280948|281004|281156|281157|281158|281206|281276|281285|281444|281448|281449|281482|281507|281615|281618|281631|281767|281865|282043|282346|282384|282513|282604|282609|282852|286879|287025|317656|338048|360197|369021|404129|407159|407225|408009|503684|504948|505060|505097|505300|505394|505515|505792|505987|507477|507878|508090|508591|508629|508954|509394|509958|510684|511268|511291|511469|511899|512373|513533|514293|514745|515773|516287|518283|518488|531682|532663|532797|533134|536810|537379|537431|537812|539795|539978|540994|613320|614165|616031|616694|618855|768330
GO:0006067	ethanol metabolic process	biological_process	4	281618|505515|508629|511469
GO:0006068	ethanol catabolic process	biological_process	3	281618|508629|511469
GO:0006069	ethanol oxidation	biological_process	1	505515
GO:0006071	glycerol metabolic process	biological_process	8	281206|404129|407225|504948|505987|512373|539978|616031
GO:0006072	glycerol-3-phosphate metabolic process	biological_process	3	504948|505987|525042
GO:0006073	cellular glucan metabolic process	biological_process	20	280798|280991|282318|327664|493638|505472|505560|505968|511961|512670|514428|515723|516175|532726|534402|538710|538829|539466|768225|786335
GO:0006081	cellular aldehyde metabolic process	biological_process	22	281235|281444|281543|282043|282852|327669|505515|506001|506308|511268|511469|512002|512573|513453|513537|514168|535653|537539|539636|613376|616120|618607
GO:0006082	organic acid metabolic process	biological_process	284	280677|280682|280707|280719|280726|280733|280760|280761|280762|280808|280817|280843|280844|280858|280869|280887|280910|280924|280969|280976|281092|281124|281137|281141|281151|281152|281181|281195|281199|281206|281230|281235|281306|281345|281365|281373|281400|281410|281476|281480|281481|281543|281564|281576|281581|281590|281643|281725|281748|281785|281787|281811|281998|281999|282019|282021|282022|282023|282060|282130|282139|282271|282324|282354|282376|282446|282527|282576|282851|282852|282857|282865|286812|286838|286840|286858|286886|287019|287024|317723|319094|319141|327669|327692|327696|327702|353120|353301|404148|407109|414732|444988|493638|493639|493989|497025|497032|504301|504502|504987|505005|505094|505103|505315|505323|505809|505868|505968|506001|506263|506305|506310|506544|506598|506888|507130|507197|507290|507476|507597|507913|507991|508132|508158|508345|508542|508683|508712|508724|508809|508929|509002|509102|509209|509326|509459|509481|509643|509819|509863|509983|510075|510162|510440|510583|510602|510937|511090|511222|511268|511749|511861|511957|511961|512002|512070|512259|512526|512531|512771|512995|513177|513530|513537|513593|513608|513787|513795|513996|514028|514113|514209|514346|514462|514493|514586|514598|514685|514726|514832|515030|515067|515263|515270|515563|515577|515925|515950|516058|516214|517539|517552|518114|518158|518364|518752|519328|520865|521401|521822|522006|523867|525072|525303|525340|525350|525563|525659|525894|527943|530101|530397|530865|532231|532797|532822|532903|533020|533481|533630|533785|533836|534107|534296|534599|534734|535182|535305|535630|535883|536203|537188|537379|537391|537539|537713|538710|538772|539159|539188|539606|539672|539992|539993|540303|540337|540386|540868|613338|613610|613734|613869|613886|614096|614105|614145|614548|615106|615182|615205|615506|615552|615764|615845|616033|617001|617293|617419|618607|618814|767849|767970|767977|768074|768237|768242|782922|787270|789567|100125237|100125317|100125882|100126042|100336710
GO:0006084	acetyl-CoA metabolic process	biological_process	11	281590|407109|505792|506888|508929|509102|509958|513533|520865|530397|613610
GO:0006085	acetyl-CoA biosynthetic process	biological_process	2	407109|613610
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	biological_process	2	407109|613610
GO:0006089	lactate metabolic process	biological_process	1	511268
GO:0006090	pyruvate metabolic process	biological_process	23	280808|280817|281141|281181|281543|287019|404148|407109|506001|506544|507476|508683|514346|515067|515263|518158|525340|532231|533785|534599|540303|613610|767977
GO:0006091	generation of precursor metabolites and energy	biological_process	87	280798|280808|280817|280991|281092|281141|281181|281416|281480|281496|281543|281793|282290|282318|282517|282857|287019|288380|317663|327664|327680|327702|327714|338046|338063|338073|338446|404148|404192|407109|493638|504771|505472|505560|505694|505968|506544|507476|508683|510767|511961|512670|513260|513996|514428|515067|515263|515723|516175|518158|522919|527786|529282|531682|532231|532726|533115|533785|534204|534254|534402|534599|538710|538829|539466|540303|613320|613899|615149|616109|616871|767855|767983|768074|768225|781996|786335|3283878|3283879|3283880|3283883|3283885|3283886|3283887|3283889|100125923|100126182
GO:0006094	gluconeogenesis	biological_process	14	280808|281444|281543|282855|338471|369023|504948|513483|514066|514346|515266|525042|538710|540959
