go_id	go_term	go_domain	size	genes
GO:0065007	biological regulation	biological_process	694	3475332|3475348|3475350|3475356|3475373|3475376|3475378|3475381|3475391|3475394|3475403|3475412|3475430|3475434|3475444|3475471|3475472|3475483|3475484|3475485|3475492|3475498|3475502|3475507|3475513|3475516|3475518|3475531|3475539|3475543|3475548|3475551|3475552|3475553|3475554|3475555|3475566|3475589|3475600|3475603|3475607|3475611|3475615|3475627|3475632|3475644|3475654|3475660|3475664|3475665|3475668|3475696|3475707|3475710|3475711|3475712|3475733|3475738|3475759|3475770|3475773|3475777|3475789|3475790|3475810|3475812|3475814|3475826|3475839|3475850|3475852|3475878|3475889|3475907|3475909|3475920|3475947|3475950|3475957|3475958|3475962|3475966|3475981|3475982|3475989|3476015|3476016|3476017|3476040|3476067|3476075|3476076|3476077|3476108|3476109|3476116|3476131|3476134|3476138|3476145|3476156|3476160|3476172|3476183|3476187|3476191|3476201|3476203|3476212|3476214|3476222|3476224|3476225|3476226|3476228|3476232|3476239|3476254|3476255|3476261|3476265|3476276|3476282|3476283|3476284|3476291|3476302|3476318|3476324|3476327|3476329|3476334|3476335|3476337|3476338|3476340|3476347|3476354|3476358|3476371|3476375|3476400|3476404|3476409|3476411|3476416|3476455|3476457|3476461|3476462|3476471|3476483|3476488|3476492|3476496|3476499|3476555|3476565|3476566|3476574|3476585|3476592|3476593|3476598|3476602|3476612|3476618|3476623|3476624|3476632|3476639|3476646|3476689|3476699|3476704|3476710|3476715|3476718|3476719|3476723|3476724|3476739|3476763|3476764|3476780|3476786|3476790|3476792|3476810|3476831|3476842|3476877|3476901|3476918|3476919|3476928|3476931|3476941|3476943|3476944|3476966|3476973|3476974|3476979|3476990|3476996|3477010|3477057|3477071|3477078|3477083|3477086|3477109|3477123|3477135|3477136|3477143|3477158|3477170|3477174|3477180|3477196|3477219|3477220|3477227|3477228|3477236|3477237|3477238|3477240|3477241|3477250|3477254|3477282|3477286|3477295|3477299|3477316|3477321|3477322|3477323|3477324|3477325|3477334|3477364|3477365|3477369|3477370|3477377|3477385|3477387|3477388|3477394|3477408|3477415|3477417|3477441|3477442|3477454|3477504|3477520|3477530|3477581|3477582|3477599|3477600|3477601|3477602|3477604|3477618|3477628|3477632|3477633|3477639|3477659|3477690|3477691|3477698|3477705|3477706|3477721|3477722|3477731|3477734|3477737|3477740|3477753|3477757|3477768|3477769|3477770|3477791|3477792|3477795|3477796|3477803|3477810|3477811|3477833|3477840|3477847|3477853|3477856|3477866|3477867|3477868|3477871|3477872|3477874|3477889|3477901|3477902|3477903|3477908|3477919|3477920|3477929|3477930|3477939|3477969|3477974|3477985|3477993|3477997|3478000|3478032|3478041|3478054|3478057|3478078|3478084|3478085|3478092|3478099|3478106|3478107|3478108|3478109|3478126|3478127|3478134|3478169|3478180|3478191|3478212|3478213|3478218|3478225|3478228|3478232|3478239|3478240|3478242|3478270|3478271|3478303|3478305|3478318|3478322|3478325|3478329|3478338|3478357|3478361|3478383|3478393|3478398|3478411|3478417|3478418|3478425|3478426|3478445|3478449|3478483|3478486|3478496|3478509|3478531|3478532|3478540|3478556|3478568|3478569|3478570|3478587|3478588|3478589|3478593|3478594|3478601|3478608|3478609|3478610|3478616|3478619|3478631|3478643|3478646|3478650|3478655|3478667|3478672|3478674|3478676|3478677|3478684|3478685|3478696|3478698|3478705|3478706|3478726|3478734|3478735|3478740|3478741|3478745|3478754|3478801|3478808|3478812|3478819|3478820|3478827|3478828|3478845|3478855|3478868|3478871|3478876|3478890|3478907|3478910|3478911|3478913|3478916|3478929|3478930|3478938|3478939|3478940|3478947|3478973|3478979|3479012|3479026|3479036|3479043|3479055|3479058|3479063|3479072|3479087|3479091|3479098|3479129|3479162|3479180|3479181|3479188|3479195|3479198|3479213|3479214|3479221|3479224|3479227|3479229|3479246|3479247|3479263|3479280|3479286|3479287|3479298|3479299|3479301|3479306|3479310|3479319|3479324|3479330|3479331|3479346|3479354|3479377|3479391|3479401|3479406|3479407|3479410|3479415|3479429|3479451|3479452|3479460|3479461|3479495|3479515|3479516|3479517|3479518|3479523|3479529|3479550|3479573|3479575|3479590|3479598|3479601|3479602|3479605|3479607|3479611|3479613|3479614|3479622|3479630|3479669|3479670|3479694|3479701|3479737|3479740|3479741|3479760|3479771|3479772|3479776|3479785|3479789|3479803|3479813|3479818|3479843|3479860|3479906|3479926|3479994|3480010|3480015|3480016|3480038|3480039|3480042|3480055|3480067|3480073|3480076|3480077|3480084|3480085|3480092|3480119|3480123|3480132|3480138|3480151|3480159|3480181|3480183|3480194|3480195|3480198|3480199|3480226|3480234|3480236|3480263|3480265|3480271|3480292|3480303|3480316|3480319|3480323|3480325|3480368|3480374|3480380|3480391|3480395|3480399|3480410|3480414|3480440|3480478|3480479|3480484|3480497|3480512|3480518|3480519|3480529|3480530|3480531|3480571|3480577|3480583|3480601|3480608|3480610|3480611|3480632|3480638|3480677|3480684|3480690|3480715|3480720|3480721|3480722|3480735|3480739|3480740|3480748|3480767|3480780|3480781|3480783|3480793|3480794|3480795|3480802|3480805|3480817|3480822|3480846|3480847|3480853|3480869|3480870|3480876|3480887|3480893|3480894|3480916|3480928|3480940|3480965|3480968|3480969|3480972|3480986|3480990|3481004|3481005|3481009|3481021|3481022|3481048|3481080|3481093|3481098|3481126|3481159|3481160|3481163|3481184|3481199|3481203|3481208|3481219|3481253|3481256|3481263|3481264|3481267|3481276|3481279|3481289|3481298|3481306|3481319|3481321|3481330|3481338|3481344|3481345|3481350|3481354|3481358|3481361|3481362|3481376|3481386|3481401|3481402|3481407|3481435|3481438|3481439|3481458
GO:0065008	regulation of biological quality	biological_process	23	3475483|3475484|3475485|3475696|3475707|3476015|3476291|3477902|3478078|3478180|3478228|3478239|3478240|3479180|3479843|3480611|3480684|3480876|3480965|3481004|3481005|3481298|3481402
GO:0065009	regulation of molecular function	biological_process	19	3475518|3475644|3475664|3475850|3475989|3476324|3476718|3476724|3477196|3477795|3477974|3478225|3478741|3478940|3479026|3479771|3480077|3480720|3480740
GO:0070001	aspartic-type peptidase activity	molecular_function	2	3479712|3481138
GO:0070003	threonine-type peptidase activity	molecular_function	1	3481028
GO:0070008	serine-type exopeptidase activity	molecular_function	2	3477629|3479840
GO:0070011	peptidase activity, acting on L-amino acid peptides	molecular_function	64	3475359|3475427|3475441|3475461|3475583|3475741|3475742|3476071|3476194|3476820|3476973|3477197|3477205|3477249|3477292|3477374|3477477|3477481|3477560|3477581|3477629|3477743|3477744|3477745|3477748|3477778|3477823|3478116|3478117|3478123|3478269|3478270|3478458|3478506|3478517|3478584|3478863|3478881|3479112|3479151|3479334|3479356|3479528|3479712|3479730|3479836|3479840|3479851|3479983|3480035|3480045|3480050|3480114|3480230|3480231|3480340|3480481|3480701|3480959|3480960|3481002|3481027|3481028|3481138
GO:0070035	purine NTP-dependent helicase activity	molecular_function	12	3476487|3476657|3477377|3477849|3478775|3479799|3479923|3480173|3480402|3480441|3481031|3481172
GO:0070039	rRNA (guanosine-2'-O-)-methyltransferase activity	molecular_function	1	3481167
GO:0070069	cytochrome complex	cellular_component	3	3479488|3479489|3479490
GO:0070085	glycosylation	biological_process	3	3478580|3478581|3481370
GO:0070088	PHA granule	cellular_component	1	3481021
GO:0070189	kynurenine metabolic process	biological_process	2	3481336|3481346
GO:0070283	radical SAM enzyme activity	molecular_function	1	3480065
GO:0070548	L-glutamine aminotransferase activity	molecular_function	1	3480582
GO:0070566	adenylyltransferase activity	molecular_function	10	3475463|3475464|3475530|3479671|3479714|3479847|3479874|3480031|3480240|3481101
GO:0070567	cytidylyltransferase activity	molecular_function	8	3476830|3477203|3477550|3478202|3479502|3480031|3480570|3481127
GO:0070568	guanylyltransferase activity	molecular_function	4	3475405|3476947|3478544|3479875
GO:0070569	uridylyltransferase activity	molecular_function	3	3476292|3478991|3480584
GO:0070589	cellular component macromolecule biosynthetic process	biological_process	27	3475455|3476188|3477202|3477552|3477629|3477748|3479469|3479470|3479471|3479472|3479473|3479474|3479475|3479476|3479477|3479560|3479595|3479654|3479840|3479844|3479859|3480225|3480407|3480582|3480584|3481035|3481421
GO:0070613	regulation of protein processing	biological_process	3	3476067|3481159|3481160
GO:0070838	divalent metal ion transport	biological_process	1	3475478
GO:0071103	DNA conformation change	biological_process	12	3477260|3477261|3477472|3477574|3477640|3477645|3477849|3478437|3480441|3480604|3481136|3481139
GO:0071265	L-methionine biosynthetic process	biological_process	1	3478438
GO:0071267	L-methionine salvage	biological_process	1	3478438
GO:0071496	cellular response to external stimulus	biological_process	9	3477580|3478565|3479009|3479486|3479487|3479699|3479744|3480433|3480472
GO:0071616	acyl-CoA biosynthetic process	biological_process	7	3475466|3477735|3478637|3479677|3480861|3481099|3481100
GO:0071617	lysophospholipid acyltransferase activity	molecular_function	1	3476544
GO:0071702	organic substance transport	biological_process	75	3475550|3475950|3476053|3476142|3476382|3476600|3476659|3476793|3476799|3476800|3476948|3477021|3477022|3477024|3477025|3477026|3477027|3477028|3477029|3477030|3477031|3477058|3477287|3477441|3477465|3477481|3477534|3477535|3477536|3477537|3478081|3478082|3478083|3478263|3478499|3479045|3479096|3479172|3479382|3479383|3479384|3479566|3479574|3479684|3479685|3479712|3479767|3479768|3479770|3479950|3480229|3480271|3480296|3480318|3480410|3480453|3480454|3480455|3480458|3480461|3480462|3480463|3480730|3480965|3481011|3481012|3481013|3481040|3481130|3481282|3481283|3481284|3481286|3481439|3481441
GO:0071704	organic substance metabolic process	biological_process	1302	3475333|3475343|3475345|3475357|3475358|3475359|3475372|3475379|3475380|3475386|3475387|3475393|3475405|3475406|3475407|3475408|3475409|3475410|3475415|3475422|3475427|3475429|3475439|3475441|3475447|3475448|3475450|3475451|3475452|3475453|3475454|3475455|3475456|3475457|3475458|3475461|3475466|3475468|3475480|3475481|3475482|3475487|3475510|3475522|3475525|3475526|3475527|3475530|3475547|3475556|3475557|3475565|3475569|3475570|3475571|3475574|3475575|3475578|3475583|3475595|3475609|3475610|3475612|3475613|3475616|3475628|3475636|3475665|3475671|3475676|3475677|3475684|3475689|3475697|3475702|3475706|3475708|3475709|3475741|3475742|3475747|3475750|3475776|3475782|3475783|3475792|3475795|3475796|3475799|3475801|3475806|3475807|3475828|3475845|3475848|3475849|3475868|3475870|3475872|3475886|3475887|3475904|3475905|3475906|3475907|3475915|3475916|3475935|3475936|3475937|3475938|3475939|3475940|3475943|3475948|3475950|3475955|3475959|3475968|3475970|3475977|3475978|3475993|3476014|3476018|3476019|3476021|3476022|3476023|3476026|3476027|3476028|3476029|3476032|3476033|3476034|3476036|3476037|3476038|3476045|3476046|3476047|3476049|3476050|3476051|3476052|3476053|3476055|3476056|3476058|3476059|3476060|3476069|3476071|3476079|3476080|3476081|3476083|3476084|3476085|3476087|3476106|3476118|3476132|3476133|3476148|3476165|3476166|3476168|3476184|3476185|3476188|3476194|3476199|3476211|3476213|3476257|3476260|3476261|3476269|3476270|3476271|3476280|3476286|3476289|3476290|3476292|3476307|3476309|3476310|3476316|3476326|3476332|3476356|3476380|3476381|3476387|3476388|3476389|3476390|3476391|3476402|3476406|3476407|3476408|3476418|3476444|3476466|3476467|3476468|3476476|3476477|3476478|3476479|3476480|3476482|3476487|3476489|3476524|3476540|3476541|3476545|3476561|3476564|3476568|3476576|3476598|3476629|3476630|3476631|3476634|3476657|3476671|3476673|3476676|3476684|3476685|3476693|3476696|3476698|3476699|3476708|3476719|3476723|3476741|3476742|3476743|3476747|3476761|3476784|3476809|3476818|3476820|3476826|3476827|3476828|3476830|3476834|3476835|3476837|3476839|3476841|3476845|3476889|3476891|3476917|3476922|3476927|3476928|3476929|3476935|3476936|3476937|3476947|3476948|3476949|3476950|3476952|3476953|3476957|3476959|3476960|3476961|3476964|3476970|3476993|3476994|3476995|3476997|3476998|3476999|3477000|3477002|3477041|3477047|3477080|3477091|3477092|3477097|3477126|3477130|3477139|3477166|3477168|3477179|3477190|3477195|3477197|3477198|3477199|3477200|3477201|3477202|3477203|3477204|3477205|3477208|3477209|3477210|3477211|3477212|3477214|3477215|3477239|3477241|3477242|3477243|3477244|3477245|3477249|3477260|3477261|3477263|3477271|3477272|3477299|3477300|3477301|3477302|3477303|3477304|3477305|3477306|3477307|3477308|3477311|3477320|3477328|3477329|3477339|3477361|3477372|3477374|3477378|3477380|3477390|3477396|3477397|3477400|3477404|3477407|3477424|3477443|3477448|3477453|3477461|3477466|3477467|3477468|3477474|3477477|3477481|3477482|3477484|3477485|3477487|3477488|3477489|3477490|3477508|3477509|3477510|3477511|3477512|3477513|3477515|3477548|3477550|3477551|3477552|3477557|3477558|3477560|3477564|3477565|3477568|3477572|3477573|3477574|3477583|3477584|3477596|3477600|3477620|3477622|3477624|3477626|3477627|3477629|3477635|3477636|3477637|3477638|3477640|3477642|3477645|3477663|3477669|3477686|3477689|3477694|3477695|3477696|3477697|3477705|3477723|3477724|3477735|3477741|3477743|3477744|3477745|3477746|3477747|3477748|3477760|3477765|3477774|3477778|3477796|3477802|3477806|3477809|3477823|3477828|3477835|3477836|3477838|3477851|3477883|3477884|3477886|3477887|3477895|3477898|3477902|3477905|3477928|3477932|3477935|3477936|3477943|3477944|3477945|3477949|3477953|3477955|3477956|3477957|3477958|3477973|3477979|3477996|3477999|3478010|3478035|3478036|3478074|3478075|3478077|3478078|3478079|3478087|3478116|3478117|3478123|3478124|3478130|3478139|3478161|3478173|3478174|3478175|3478176|3478177|3478178|3478179|3478180|3478181|3478182|3478189|3478199|3478200|3478202|3478204|3478205|3478217|3478227|3478228|3478229|3478230|3478231|3478236|3478247|3478253|3478254|3478255|3478256|3478257|3478259|3478260|3478262|3478266|3478269|3478273|3478275|3478277|3478281|3478296|3478297|3478298|3478299|3478317|3478330|3478332|3478349|3478350|3478351|3478352|3478354|3478355|3478358|3478364|3478370|3478377|3478387|3478409|3478413|3478429|3478430|3478431|3478432|3478433|3478434|3478435|3478436|3478437|3478438|3478440|3478441|3478453|3478454|3478456|3478458|3478471|3478474|3478478|3478484|3478488|3478490|3478491|3478492|3478501|3478505|3478506|3478517|3478522|3478525|3478541|3478542|3478543|3478544|3478545|3478546|3478547|3478548|3478549|3478550|3478552|3478559|3478560|3478565|3478566|3478567|3478578|3478580|3478581|3478584|3478585|3478595|3478607|3478616|3478620|3478621|3478622|3478623|3478624|3478626|3478627|3478628|3478629|3478630|3478637|3478639|3478654|3478677|3478695|3478696|3478701|3478707|3478709|3478713|3478714|3478723|3478724|3478725|3478733|3478736|3478737|3478738|3478739|3478743|3478750|3478751|3478752|3478755|3478756|3478757|3478758|3478761|3478775|3478782|3478785|3478802|3478815|3478832|3478833|3478836|3478837|3478840|3478844|3478863|3478881|3478885|3478898|3478917|3478919|3478923|3478927|3478928|3478929|3478939|3478971|3478978|3478982|3478983|3478987|3478990|3478991|3479007|3479009|3479032|3479037|3479038|3479039|3479040|3479045|3479056|3479057|3479061|3479068|3479083|3479086|3479093|3479094|3479095|3479109|3479112|3479113|3479134|3479137|3479138|3479151|3479154|3479157|3479163|3479164|3479174|3479175|3479176|3479178|3479187|3479189|3479190|3479191|3479197|3479208|3479209|3479212|3479222|3479233|3479249|3479250|3479255|3479261|3479264|3479266|3479267|3479274|3479279|3479281|3479292|3479307|3479327|3479334|3479339|3479344|3479351|3479355|3479356|3479357|3479364|3479365|3479372|3479373|3479378|3479379|3479385|3479386|3479387|3479398|3479419|3479438|3479443|3479448|3479465|3479469|3479470|3479471|3479472|3479473|3479474|3479475|3479476|3479477|3479484|3479491|3479492|3479494|3479497|3479502|3479503|3479504|3479508|3479510|3479511|3479512|3479521|3479526|3479528|3479538|3479542|3479543|3479545|3479554|3479556|3479560|3479561|3479562|3479564|3479567|3479568|3479569|3479572|3479585|3479595|3479600|3479628|3479634|3479638|3479648|3479649|3479650|3479651|3479654|3479664|3479667|3479671|3479672|3479673|3479674|3479676|3479677|3479679|3479685|3479686|3479693|3479696|3479698|3479711|3479712|3479713|3479714|3479718|3479720|3479721|3479722|3479723|3479725|3479730|3479734|3479735|3479738|3479744|3479748|3479753|3479765|3479772|3479773|3479774|3479777|3479787|3479788|3479789|3479793|3479797|3479799|3479815|3479816|3479817|3479819|3479820|3479821|3479824|3479828|3479831|3479835|3479836|3479837|3479838|3479840|3479842|3479844|3479847|3479848|3479849|3479851|3479859|3479862|3479863|3479864|3479865|3479866|3479875|3479879|3479881|3479882|3479883|3479896|3479897|3479898|3479902|3479904|3479905|3479907|3479908|3479909|3479910|3479921|3479922|3479923|3479942|3479945|3479947|3479948|3479949|3479951|3479952|3479953|3479954|3479955|3479956|3479958|3479959|3479960|3479961|3479962|3479963|3479964|3479965|3479968|3479969|3479971|3479972|3479973|3479974|3479977|3479978|3479979|3479980|3479981|3479982|3479983|3479984|3479986|3479996|3479997|3479998|3480004|3480005|3480006|3480018|3480022|3480023|3480024|3480026|3480031|3480032|3480033|3480034|3480035|3480037|3480038|3480041|3480043|3480045|3480046|3480047|3480048|3480049|3480050|3480056|3480057|3480059|3480061|3480062|3480064|3480065|3480072|3480076|3480092|3480095|3480096|3480097|3480098|3480099|3480100|3480101|3480103|3480114|3480126|3480128|3480133|3480138|3480139|3480140|3480153|3480156|3480157|3480158|3480160|3480164|3480171|3480173|3480176|3480177|3480179|3480186|3480188|3480189|3480190|3480191|3480192|3480200|3480205|3480206|3480211|3480214|3480215|3480217|3480218|3480220|3480221|3480222|3480223|3480225|3480226|3480230|3480231|3480232|3480237|3480240|3480242|3480249|3480252|3480255|3480267|3480268|3480277|3480278|3480283|3480300|3480302|3480304|3480313|3480314|3480329|3480331|3480333|3480334|3480337|3480339|3480340|3480352|3480353|3480356|3480357|3480360|3480367|3480369|3480372|3480373|3480375|3480383|3480384|3480386|3480402|3480403|3480407|3480408|3480409|3480410|3480415|3480419|3480421|3480422|3480424|3480425|3480426|3480427|3480429|3480434|3480441|3480449|3480472|3480475|3480476|3480481|3480495|3480496|3480498|3480510|3480515|3480528|3480539|3480546|3480551|3480554|3480556|3480557|3480565|3480570|3480576|3480582|3480584|3480585|3480586|3480587|3480588|3480589|3480590|3480592|3480595|3480596|3480597|3480599|3480601|3480602|3480604|3480613|3480614|3480616|3480620|3480621|3480622|3480627|3480628|3480636|3480637|3480638|3480654|3480668|3480679|3480687|3480701|3480711|3480715|3480716|3480721|3480731|3480739|3480756|3480757|3480767|3480778|3480779|3480782|3480791|3480837|3480838|3480843|3480845|3480861|3480862|3480866|3480871|3480876|3480877|3480881|3480882|3480883|3480895|3480896|3480897|3480898|3480901|3480917|3480920|3480921|3480922|3480923|3480941|3480945|3480949|3480952|3480953|3480955|3480956|3480958|3480959|3480960|3480962|3480966|3480973|3480976|3480977|3480978|3480979|3480981|3480984|3480989|3480992|3480997|3480998|3481000|3481001|3481002|3481004|3481005|3481010|3481014|3481015|3481016|3481018|3481023|3481025|3481027|3481028|3481030|3481031|3481032|3481034|3481035|3481041|3481042|3481044|3481045|3481046|3481052|3481053|3481055|3481063|3481068|3481069|3481085|3481086|3481090|3481094|3481097|3481099|3481100|3481101|3481102|3481103|3481104|3481105|3481106|3481107|3481110|3481114|3481115|3481117|3481121|3481127|3481129|3481134|3481136|3481139|3481142|3481143|3481148|3481149|3481154|3481156|3481157|3481161|3481162|3481166|3481167|3481168|3481169|3481171|3481172|3481182|3481183|3481185|3481194|3481195|3481196|3481197|3481198|3481216|3481217|3481220|3481221|3481224|3481225|3481243|3481244|3481246|3481247|3481248|3481249|3481254|3481255|3481257|3481259|3481260|3481261|3481262|3481268|3481295|3481308|3481322|3481323|3481324|3481325|3481326|3481331|3481332|3481336|3481341|3481343|3481346|3481355|3481370|3481380|3481408|3481409|3481410|3481411|3481412|3481413|3481414|3481415|3481418|3481420|3481421|3481422|3481424|3481426|3481427|3481428|3481429|3481431|3481433|3481438|3481440|3481453|3481454|3481455|3481458
GO:0071705	nitrogen compound transport	biological_process	16	3475950|3476793|3476799|3476800|3477058|3477287|3477534|3477535|3477536|3477537|3479172|3479574|3479770|3480296|3480410|3481130
GO:0071806	protein transmembrane transport	biological_process	30	3475550|3476600|3477021|3477022|3477024|3477025|3477026|3477027|3477028|3477029|3477030|3477031|3479382|3479383|3479767|3479768|3479950|3480453|3480454|3480455|3480458|3480461|3480462|3480463|3480730|3480965|3481011|3481012|3481013|3481284
GO:0071822	protein complex subunit organization	biological_process	16	3476636|3476797|3476920|3477464|3477536|3477538|3477539|3477540|3477541|3477608|3477636|3477940|3479563|3480662|3480667|3481198
